#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2014-09-19T20:24:53 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ541c906b317d	
#INFO	-out.max=unlimited	
#INFO	queryParameters=12	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_RAJ,_DEJ
#-sort=_r
#-nav=cat:VII/118&tab:{VII/118/ngc2000}&key:source=VII/118/ngc2000&HTTPPRM:&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=VII/118/ngc2000
#-order=I
#-out=Name
#

#RESOURCE=yCat_7118
#Name: VII/118
#Title: NGC 2000.0 (Sky Publishing, ed. Sinnott 1988)
#Coosys	B2000:	eq_FK4 B2000
#Table	VII_118_ngc2000:
#Name: VII/118/ngc2000
#Title: The NGC 2000.0 Catalogue
#Column	_RAJ2000	(F6.2)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F6.2)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data)	[ucd=pos.eq.dec]
#Column	Name	(A5)	NGC or IC designation (preceded by I)	[ucd=meta.id;meta.main]
_RAJ2000;_DEJ2000;Name
185.4253;+27.0501;I3202
185.4253;+25.8834;I3203
185.4503;+24.2500;I3204
185.4503;+26.3334;I3205
185.4503;+26.3667;I3206
185.4753; +4.4667; 4303
185.4753;+30.0501; 4308
185.4753;+24.3500;I3207
185.5003;+11.9500;I3208
185.5003;+28.4334;I3210
185.5253;+12.7334; 4305
185.5253;+12.7834; 4306
185.5253; +9.0334; 4307
185.5253;+11.7500;I3209
185.5253; +8.9834;I3211
185.5253;+28.1834;I3212
185.5253;+23.8667;I3213
185.5253;+26.0500;I3215
185.5503;-33.4834; 4304
185.5503; +7.1500; 4309
185.5503;+27.2334;I3214
185.5503;+25.2834;I3216
185.5503;+26.3834;I3217
185.5503; +6.9167;I3218
185.5753;+25.9500;I3219
185.5753;+25.2834;I3221
185.5753;+28.8334;I3222
185.6003;+29.2001; 4310
185.6003;+29.2001; 4311
185.6003;+76.1834; 4331
185.6003;+10.5834;I3220
185.6253;+15.5334; 4312
185.6253; +9.4834;I3223
185.6503;+11.8000; 4313
185.6503;+29.8834; 4314
185.6503;+31.0501; 4317
185.6503; -4.6500;I 784
185.6503;+12.1500;I3224
185.6503; +6.6834;I3225
185.6503;+26.0667;I3226
185.6503;+24.0834;I3227
185.6753; +9.3167; 4315
185.6753; +8.2000; 4318
185.6753;+75.3334; 4345
185.6753;+24.3334;I3228
185.6753; +6.6834;I3229
185.6753;+27.7501;I3230
185.6753;+24.8167;I3231
185.7003; +9.3500; 4316
185.7003;+65.8501; 4332
185.7003;+24.4334;I3232
185.7253;+15.8167; 4321
185.7253;+15.9000; 4323
185.7253;+12.5667;I3233
185.7253;+28.1167;I3234
185.7503;+15.9000; 4322
185.7503;+58.4501; 4335
185.7503;-13.2333;I 785
185.7503;+13.5334;I3235
185.7503;+10.0834;I3236
185.7503;+28.5001;I3237
185.7753;+10.5500; 4320
185.7753; +5.2500; 4324
185.7753;+28.9167; 4338
185.7753;+14.4167;I3238
185.7753;+11.7167;I3239
185.7753;+26.9001;I3241
185.8003;+10.6334; 4325
185.8003; +6.0667; 4326
185.8003;+15.7834; 4327
185.8003;-13.2167;I 786
185.8003;+10.3334;I3240
185.8003;+26.2500;I3242
185.8003;+27.7501;I3243
185.8003;+14.3834;I3244
185.8253;+15.8000; 4328
185.8253;+11.3834; 4330
185.8253; +9.1167;I3245
185.8253;+13.0500;I3246
185.8253;+28.8834;I3247
185.8253;+25.5500;I3248
185.8253;+25.4500;I3249
185.8253;+25.6334;I3250
185.8253;+25.6500;I3251
185.8503;-12.5667; 4329
185.8503; +6.0334; 4333
185.8503; +7.4667; 4334
185.8503;+28.6167;I3252
185.8753;+47.0001; 4346
185.8753;+74.9501; 4363
185.8753;+19.4500;I3254
185.9003;+19.4500; 4336
185.9003; +6.0834; 4339
185.9003;+16.7167; 4340
185.9003; +7.0500; 4342
185.9003;+17.5334; 4344
185.9003; +9.6167;I3255
185.9253; +6.9500; 4343
185.9253;-34.6334;I3253
185.9253; +7.0500;I3256
185.9253; +7.2667;I3257
185.9253;+12.4667;I3258
185.9503; +7.1834;I3259
185.9503;+27.4001;I3262
185.9503;+28.2001;I3263
185.9753;-58.1334; 4337
185.9753; -3.2333; 4347
185.9753; -3.4500; 4348
185.9753; +7.1167;I3260
185.9753;+11.4667;I3261
185.9753;+25.5667;I3264
186.0003; +7.1167; 4341
186.0003;+16.7000; 4350
186.0003;+12.2000; 4351
186.0003; +7.7834; 4353
186.0003;+48.7667; 4357
186.0003;+58.4001; 4358
186.0003;+58.4001; 4364
186.0003; +7.8000;I3265
186.0003; +7.7834;I3266
186.0253;+11.2167; 4352
186.0253;+12.2000; 4354
186.0253; +7.0500;I3267
186.0253; +6.6000;I3268
186.0253;+27.4334;I3269
186.0253;+27.5834;I3270
186.0503; -1.0000; 4355
186.0503;+31.5167; 4359
186.0503;+58.3668; 4362
186.0503; +7.9500;I3271
186.0503;+23.3000;I3272
186.0503;+25.8167;I3276
186.0753; +8.5500; 4356
186.0753; +9.2834; 4360
186.0753; +8.5334;I3273
186.0753; +9.2834;I3274
186.0753;+10.4167;I3275
186.0753;+25.5667;I3277
186.0753;+27.4167;I3278
186.1003;+12.8500;I3279
186.1003;+13.2334;I3280
186.1253;-61.9001; 4349
186.1253;-18.8000; 4361
186.1253; +7.3167; 4365
186.1253;+75.5334; 4386
186.1253; +7.8167;I3281
186.1253;+25.6667;I3282
186.1253;+27.2167;I3283
186.1503;+12.1834; 4367
186.1503;+39.3834; 4369
186.1503;+10.8167;I3284
186.1503;+24.8667;I3285
186.1503;+23.7500;I3286
186.1503;+24.6000;I3287
186.1753;+10.6000; 4368
186.1753;+24.9500;I3288
186.2003;+18.1834;I3292
186.2003;+25.6000;I3294
186.2003;+28.7001;I3295
186.2253; +7.4500; 4370
186.2253;+11.7000; 4371
186.2253;+12.0000;I3291
186.2253;+17.4334;I3293
186.2503; +7.4500; 4366
186.2503;+28.5501; 4375
186.2503;-26.0334;I3289
186.2503;+24.3834;I3296
186.2503;+26.7667;I3297
186.2503;+17.0334;I3298
186.2503;+25.9500;I3300
186.2753;+12.8834; 4374
186.2753;+48.8334; 4381
186.2753;+27.3834;I3299
186.3003;+14.7667; 4377
186.3003;+15.6000; 4379
186.3003;+54.5001; 4384
186.3003;+45.8667; 4392
186.3003;-39.7834;I3290
186.3003;+14.1500;I3301
186.3003;+25.8834;I3302
186.3003;+12.7167;I3303
186.3003;+25.4167;I3304
186.3003;+11.8334;I3305
186.3003;+27.4001;I3306
186.3253;-39.7501; 4373
186.3253; +4.9333; 4376
186.3253; +4.9167; 4378
186.3253;+64.9334; 4391
186.3253;+26.7000;I3308
186.3503;+10.0167; 4380
186.3503;+18.1834; 4382
186.3503;+16.4667; 4383
186.3503;+14.1500;I3307
186.3503;+28.3834;I3309
186.3753;+16.1000;I 787
186.3753;+15.6667;I3310
186.3753;+12.2500;I3311
186.3753;+23.5834;I3312
186.3753;+15.8334;I3313
186.3753;+23.5834;I3314
186.4003;+45.6834; 4389
186.4003;+26.1667;I3316
186.4003;+25.3500;I3317
186.4253; +0.5667; 4385
186.4253;+12.8167; 4387
186.4253;+12.3000;I3315
186.4503;-72.6668; 4372
186.4503;+12.6667; 4388
186.4503;+10.4500; 4390
186.4503;+27.5501; 4393
186.4503;+33.5501; 4395
186.4503; +9.7667;I3318
186.4503;+10.3834;I3319
186.4503;+10.4500;I3320
186.4503;+26.0834;I3321
186.4503;+27.5501;I3323
186.4503;+26.7334;I3324
186.4503;+23.9000;I3325
186.4753;+18.2167; 4394
186.4753;+33.5667; 4399
186.4753;+33.5667; 4400
186.4753;+33.5167; 4401
186.4753; +7.5500;I3322
186.4753;+23.7667;I3326
186.4753;+10.0500;I3328
186.4753;+27.5667;I3329
186.4753;+30.8501;I3330
186.5003;+15.6667; 4396
186.5003;+18.3167; 4397
186.5003;+14.8667;I3327
186.5003;+11.8000;I3331
186.5253;+10.7000; 4398
186.5253;+13.1167; 4402
186.5253;+16.1834; 4405
186.5253;+16.2000;I 788
186.5253;+25.2834;I3332
186.5503;+12.9500; 4406
186.5503;+27.8834; 4408
186.5503;+13.1334;I3333
186.5503;+28.4667;I3334
186.5753; -7.6833; 4403
186.5753;+12.6500; 4407
186.5753; +7.4500;I 789
186.5753;+26.1334;I3335
186.5753;+26.8167;I3336
186.6003; -7.6833; 4404
186.6003;+31.2167; 4414
186.6003;+25.3167;I3337
186.6003;+25.8834;I3338
186.6003;+27.7501;I3341
186.6253; +2.5000; 4409
186.6253; +9.0167; 4410
186.6253; +8.8667; 4411
186.6253;+12.6167; 4413
186.6253; +9.0167;I 790
186.6253; +8.8667;I3339
186.6253;+16.8334;I3340
186.6253;+27.1334;I3342
186.6253;+13.5667;I3344
186.6253;+24.3667;I3345
186.6503; +3.9667; 4412
186.6503; +8.4167; 4415
186.6503; +8.8834;I3343
186.6503;+25.6167;I3348
186.6753;+11.3500;I3346
186.6753;+10.8834;I3347
186.6753;+12.4500;I3349
186.6753;+27.6001;I3351
186.6753;+27.9167;I3353
186.7003; +7.9334; 4416
186.7003; +9.5834; 4417
186.7003; +9.4500;I3350
186.7003; +8.7500;I3352
186.7003;+13.1834;I3355
186.7003;+11.5667;I3356
186.7003; +9.7500;I3357
186.7003;+26.0500;I3360
186.7253; -0.8500; 4418
186.7253;+15.0500; 4419
186.7253;+12.1000;I3354
186.7253;+11.6500;I3358
186.7253;+23.5000;I3359
186.7253;+26.6834;I3362
186.7503; +2.5000; 4420
186.7503;+15.4667; 4421
186.7503;+22.6334;I 791
186.7503;+10.6334;I3361
186.7503;+12.5500;I3363
186.7753; +5.8667; 4423
186.7753;+16.3334;I 792
186.7753;+25.5667;I3364
186.7753;+15.9000;I3365
186.8003; +9.4167; 4424
186.8003;+12.7334; 4425
186.8003;+27.8501; 4426
186.8003;+27.8501; 4427
186.8003;+26.9501;I3367
186.8253; -5.8167; 4422
186.8253;+64.8001; 4441
186.8253; +9.4167;I3366
186.8253;+16.4167;I3368
186.8253;+16.0334;I3369
186.8253;+10.8667;I3371
186.8503;+11.1167; 4429
186.8503; +6.2500; 4430
186.8503;+25.2834;I3372
186.8753; -8.1667; 4428
186.8753;+12.3000; 4431
186.8753; +8.1500; 4434
186.8753;+25.4500;I3373
186.8753; +9.9834;I3374
186.9003; +6.2334; 4432
186.9003; -8.2833; 4433
186.9003;-39.3334;I3370
186.9253;+13.0834; 4435
186.9253;+12.3167; 4436
186.9253;+27.3667;I3375
186.9503;+13.0167; 4438
186.9503;-30.1167; 4456
186.9503;+26.9834;I3376
186.9753;+12.3000; 4440
186.9753;+24.9334;I3377
187.0003; +9.4334;I 793
187.0253; +9.8000; 4442
187.0253;+13.1334; 4443
187.0253;+12.1000;I 794
187.0253;+17.3000;I3378
187.0253;+17.3000;I3379
187.0253;+26.6667;I3380
187.0503;+13.9167; 4446
187.0503;+28.6167; 4448
187.0503;+44.1001; 4449
187.0503;+13.5500;I3382
187.0503;+10.2834;I3383
187.0503;+25.0834;I3384
187.0503;+25.4334;I3385
187.0753; +9.4334; 4445
187.0753;+13.9000; 4447
187.0753;+11.7834;I3381
187.0753;+28.0001;I3387
187.1003;-60.1001; 4439
187.1003;+13.1834;I3386
187.1003;+12.8167;I3388
187.1003;+27.8501;I3389
187.1003;+18.4000;I3391
187.1253;+17.0834; 4450
187.1253;+23.3000;I 795
187.1253;+24.8167;I3390
187.1503;-43.2667; 4444
187.1753; +9.2667; 4451
187.1753;+11.7500; 4452
187.1753; +6.5000; 4453
187.1753;+22.8167; 4455
187.1753;+15.0000;I3392
187.1753;+12.9167;I3393
187.1753;+25.0334;I3395
187.1753;+25.0500;I3396
187.2003; -1.9333; 4454
187.2003;+44.8667; 4460
187.2003;+26.7834;I3394
187.2003;+25.7334;I3397
187.2253;-11.6500; 4484
187.2253;+25.7000;I3399
187.2503; +3.5667; 4457
187.2503;+13.2500; 4458
187.2503;+13.9834; 4459
187.2503;+13.1834; 4461
187.2503;+13.5667;I3398
187.2503; +9.4000;I3400
187.2503;+26.4667;I3401
187.2503;+28.8501;I3402
187.2503;+24.6334;I3403
187.2503;+37.7334;I3405
187.2503;+27.7834;I3407
187.2753;+27.6334;I3406
187.2753;+19.0000;I3410
187.3003; +7.1500;I3404
187.3003;+24.5834;I3411
187.3253;-23.1667; 4462
187.3253;+11.8834;I3408
187.3253; +9.9834;I3412
187.3503; +8.1667; 4464
187.3503; +8.0334; 4465
187.3503;+16.4000;I 796
187.3503;+14.7667;I3409
187.3503;+11.4334;I3413
187.3503; +6.7667;I3414
187.3503;+26.7667;I3415
187.3753; +7.7000; 4466
187.3753; +8.0000; 4467
187.3753;+14.0500; 4468
187.3753; +8.7500; 4469
187.4003; +7.8167; 4470
187.4003;+10.7834;I3416
187.4003;+26.2334;I3421
187.4253; +7.9167; 4471
187.4253; +7.8667;I3417
187.4253;+11.4000;I3418
187.4253;+15.0334;I3419
187.4253;+13.4500;I3420
187.4253;+14.7000;I3422
187.4253;+24.4000;I3424
187.4503; +8.0000; 4472
187.4503;+13.4334; 4473
187.4503;+27.2501; 4475
187.4503;+64.0501; 4481
187.4503;+13.6667;I3423
187.4753;+14.0667; 4474
187.4753;+10.6000;I3425
187.5003;-64.8001; 4463
187.5003;+12.3500; 4476
187.5003;+13.6334; 4477
187.5003;+13.6000;I3426
187.5253;+10.7667;I3427
187.5253;+23.6667;I3428
187.5253;+23.5500;I3429
187.5503;+10.7834; 4482
187.5503; +9.0667;I3430
187.5753;+12.3334; 4478
187.5753;+13.5834; 4479
187.6003; +4.2500; 4480
187.6003;+11.5834;I3431
187.6003;+14.1667;I3432
187.6003;+17.3000;I3433
187.6253;+41.7001; 4485
187.6253;+18.8000;I3434
187.6253;+19.6500;I3436
187.6503;+41.6334; 4490
187.6503;+15.1167;I3435
187.6753; +9.0167; 4483
187.7003;+12.4000; 4486
187.7003;+16.7500; 4489
187.7003;+11.3334;I3437
187.7253; +8.3667; 4488
187.7503;+11.4834; 4491
187.7503; +8.0834; 4492
187.7503; +8.0834;I3438
187.7503;+25.5667;I3439
187.7753; -8.0500; 4487
187.7753;+12.0334;I3440
187.8003; +0.6167; 4493
187.8003;+28.8501;I3441
187.8003;+27.5501;I3444
187.8253;+29.1501; 4495
187.8253;+14.1167;I3442
187.8253;+12.3167;I3443
187.8253;+12.7334;I3445
187.8253;+11.4834;I3446
187.8503;+25.7834; 4494
187.8503;+57.9668; 4500
187.8503;+10.6667;I3447
187.8503;+17.2000;I3448
187.8503;+25.9167;I3449
187.8503;+26.8001;I3450
187.8503;+28.8501;I3451
187.8753;+11.6167; 4497
187.8753;+11.6167;I3452
187.8753;+14.8500;I3453
187.9003; +3.9333; 4496
187.9003;+27.5001;I3454
187.9253;+16.8500; 4498
187.9253;+64.2501; 4510
187.9253;+25.7834;I3455
187.9253;+28.3501;I3456
187.9253;+28.1501;I3458
187.9503;+20.5000; 4529
187.9503;+27.3834;I3460
187.9753;+66.3334; 4513
187.9753;+15.1167;I 797
187.9753;+12.6500;I3457
187.9753;+12.1667;I3459
188.0003;+14.4167; 4501
188.0003;+11.8834;I3461
188.0003;+15.3000;I3462
188.0003;+26.0000;I3464
188.0253;-39.9667; 4499
188.0253;+16.7000; 4502
188.0253;+11.1834; 4503
188.0253;+12.3167;I3463
188.0503;+13.4167; 4506
188.0503;+56.4834; 4511
188.0503;+12.0667;I3465
188.0503;+11.8000;I3466
188.0503;+25.8000;I3469
188.0753; -7.5667; 4504
188.0753; +3.9833; 4505
188.0753;+11.7834;I3467
188.0753;+10.2334;I3468
188.0753;+16.0167;I3471
188.0753;+24.7334;I3472
188.0753;+18.2334;I3473
188.1003; +5.8334; 4508
188.1003;+11.2500;I3470
188.1253;+29.7334; 4514
188.1253;+15.4000;I 798
188.1503;+63.9001; 4512
188.1503; +2.6667;I3474
188.1503;+26.0500;I3477
188.1753;+12.7667;I3475
188.1753;+14.0500;I3476
188.1753;+14.2000;I3478
188.1753;+25.4000;I3479
188.1753;+26.8334;I3480
188.2003; +0.1167; 4437
188.2003; +0.1167; 4517
188.2003;+63.9501; 4521
188.2253;+11.4000;I3481
188.2253;+82.5501;I3568
188.2503;+16.2500; 4515
188.2503;+27.8334;I3482
188.2753;+32.1001; 4509
188.2753;+14.5667; 4516
188.2753;+17.4000;I3484
188.2753;+26.3500;I3488
188.3003; +7.8500; 4518
188.3003;+11.3500;I3483
188.3003; +9.2167;I3485
188.3003;+12.8667;I3486
188.3003; +9.4000;I3487
188.3003;+12.2334;I3489
188.3003;+10.9167;I3490
188.3003;+27.1001;I3491
188.3003;+12.8500;I3492
188.3003;+27.5834;I3494
188.3503; +9.3834;I3493
188.3753; +8.6500; 4519
188.3753;+26.7834;I3495
188.3753;+26.7334;I3496
188.3753;+25.4834;I3497
188.3753;+26.7334;I3498
188.4253; +9.1667; 4522
188.4253; -7.4000;I 799
188.4253;+10.9834;I3499
188.4253;+26.6167;I3502
188.4503; -7.3833; 4520
188.4503;+15.1667; 4523
188.4503;-12.0167; 4524
188.4503;+30.2834; 4525
188.4503;+41.3501; 4530
188.4503;+52.2501;I 801
188.4503;+13.9667;I3500
188.4503;+13.3167;I3501
188.4503;+37.7834;I3503
188.4753;+15.3500;I 800
188.5003; +7.7000; 4526
188.5253; +2.6500; 4527
188.5253;+11.3167; 4528
188.5253;+35.5167; 4534
188.5253; +6.8834;I3504
188.5253;+15.9500;I3505
188.5253;+25.3667;I3507
188.5253;+26.6667;I3508
188.5503;+12.7334;I3506
188.5503;+27.3501;I3511
188.5503;+27.3667;I3512
188.5503;+27.3334;I3513
188.5753;+13.0834; 4531
188.5753; +6.4667; 4532
188.5753; +8.2000; 4535
188.5753;+12.0667;I3509
188.5753;+11.0667;I3510
188.5753;+26.7000;I3514
188.5753;+27.8667;I3515
188.5753;+27.4501;I3516
188.6003; +2.3333; 4533
188.6253; +2.1833; 4536
188.6253; +9.1500;I3517
188.6253; +9.6167;I3518
188.6253;+15.5667;I3519
188.6253;+13.5000;I3520
188.6503;+18.2000; 4539
188.6503;+63.5168; 4545
188.6503; +7.1500;I3521
188.6753; +3.3333; 4538
188.6753;+14.0167;I3523
188.6753;+14.2334;I3524
188.6753;+25.6834;I3526
188.6753;+26.1500;I3527
188.7003;+15.5500; 4540
188.7003;+50.8334; 4542
188.7003;+58.9334; 4547
188.7003;+58.9334; 4549
188.7003;+15.2167;I3522
188.7003;+10.1667;I3525
188.7003;+25.7000;I3529
188.7003;+17.8000;I3530
188.7253;+15.5667;I3528
188.7253;+26.6334;I3531
188.7503;+25.8834;I3532
188.7503;+25.7667;I3533
188.8003;+50.8334; 4537
188.8003; -0.2167; 4541
188.8003;+15.0000;I3534
188.8003;+25.7334;I3535
188.8003;+26.5334;I3536
188.8003;+26.2334;I3538
188.8253;+23.9834;I3539
188.8503; +6.1167; 4543
188.8503;+14.5000; 4548
188.8503; +7.6500;I3537
188.8503;+12.7500;I3540
188.8503;+23.9667;I3541
188.8753; -3.8000; 4546
188.8753;+12.2167; 4550
188.9003;-39.9167; 4507
188.9003; +3.0333; 4544
188.9003;+12.2667; 4551
188.9003;+25.8500; 4562
188.9253;+12.5500; 4552
188.9253;+11.1834; 4554
188.9253;+26.5167; 4555
188.9253;+26.2834;I3543
188.9253;+26.5167;I3545
188.9253;+26.2167;I3546
188.9503;+26.9001; 4556
188.9503;+27.0167; 4558
188.9503;+74.2501;I 802
188.9503;+11.6667;I3542
188.9503;+14.3000;I3544
188.9503;+26.3334;I3547
188.9503;+26.4000;I3549
188.9753;+26.9834; 4563
188.9753;+54.2167; 4566
188.9753;+74.2501; 4572
188.9753;+10.9500;I3548
188.9753;+27.9334;I3550
188.9753;+27.9667;I3551
188.9753;+28.0001;I3552
188.9753;+26.2000;I3553
188.9753;+27.9334;I3554
188.9753;+28.0001;I3555
189.0003;+27.9667; 4559
189.0003;+26.9667;I3556
189.0253;-39.4501; 4553
189.0253;+26.9501; 4557
189.0253; +7.6834; 4560
189.0253;+19.3334; 4561
189.0253;+16.6334;I3557
189.0253;+26.9834;I3559
189.0253;+27.0834;I3560
189.0253;+26.9001;I3561
189.0253;+27.9334;I3563
189.0253;+19.3167;I3569
189.0503;+11.8500;I3558
189.0503; +9.9167;I3562
189.0503;+27.9334;I3564
189.0503;+26.7501;I3565
189.0753;+25.9834; 4565
189.0753;+11.1500;I3566
189.0753;+24.0834;I3570
189.0753;+26.0834;I3571
189.1003;+11.4334; 4564
189.1003;+13.6000;I3567
189.1253;+11.2500; 4567
189.1253;+11.6167;I3572
189.1253;+11.7667;I3573
189.1253;+12.4000;I3574
189.1253;+13.7500;I3575
189.1253;+26.1000;I3579
189.1253;+26.2000;I3582
189.1503;+11.2334; 4568
189.1503; +6.6167;I3576
189.1503;+11.9000;I3577
189.1503;+11.1000;I3578
189.1503;+18.2834;I3580
189.1503;+24.4000;I3581
189.1753;+13.2500;I3583
189.1753;+26.8334;I3585
189.2003;+13.1667; 4569
189.2003;+12.2334;I3584
189.2003;+27.5501;I3587
189.2253; +7.2500; 4570
189.2253;+14.2167; 4571
189.2253;+12.5334;I3586
189.2253;+14.2167;I3588
189.2253;+27.2834;I3590
189.2253;+27.8834;I3592
189.2253;+26.1167;I3594
189.2503; +6.9334;I3589
189.2503; +6.9334;I3591
189.2503;+27.7667;I3593
189.2753;+23.7834;I3595
189.3253;+26.5167;I3596
189.3503;+74.2001; 4589
189.3503;+23.8667;I3597
189.3503;+28.2001;I3598
189.3753; +6.0667; 4577
189.3753; +9.5500; 4578
189.4003; +4.3667; 4576
189.4003;+27.1334;I3600
189.4253;-43.6167; 4573
189.4253;-35.5000; 4574
189.4253;+11.8167; 4579
189.4253;+26.7001;I3599
189.4503; +5.3667; 4580
189.4503;+15.2000;I3601
189.4753;-40.5334; 4575
189.5003;+33.4667; 4583
189.5253;+28.9501; 4585
189.5253;+10.0834;I3602
189.5503; +1.4667; 4581
189.5503; +0.1833; 4582
189.5503;+15.5334;I3603
189.5753;+13.1167; 4584
189.5753;+19.5167;I3605
189.6003;+11.7167;I3604
189.6003;+12.6000;I3606
189.6253; +4.3167; 4586
189.6253;+10.3667;I3607
189.6253;+14.3667;I3609
189.6503; +2.6667; 4587
189.6503;+10.4834;I3608
189.7003; +6.7667; 4588
189.7003;+26.8667;I3610
189.7503;+26.3000;I3614
189.7503;+18.1834;I3615
189.7753;+13.3667;I3611
189.7753;+14.7167;I3612
189.7753;+13.7334;I3613
189.8003;+14.7334;I3616
189.8003;+26.6834;I3618
189.8253; +6.0167; 4591
189.8253; -0.5333; 4592
189.8253;+24.1334;I3619
189.8253;+27.9167;I3620
189.8503; +7.9667;I3617
189.8503;+27.1167;I3623
189.8753;-26.7500; 4590
189.8753;+15.4834;I3621
189.8753;+15.4167;I3622
189.8753;+25.6834;I3626
189.8753;+27.5001;I3627
189.9003;+16.6000;I 803
189.9003;+11.9834;I3624
189.9253; -5.3500; 4593
189.9253;+10.9667;I3625
189.9253;+26.2500;I3628
189.9503;+13.5167;I3629
189.9503;+25.4334;I3630
189.9503;+12.9834;I3631
189.9753;+15.3000; 4595
189.9753;+10.1834; 4596
190.0003;-11.6167; 4594
190.0003;+61.6168; 4605
190.0003;+26.6834;I3632
190.0503; -5.8000; 4597
190.0503; +9.8834;I3633
190.0503; +9.8334;I3634
190.0503;+12.8834;I3635
190.0503;+22.0667;I3636
190.0753; +8.3834; 4598
190.0753;+14.7167;I3637
190.0753;+10.5167;I3638
190.1003; +3.1333; 4600
190.1003;+26.5167;I3640
190.1003;+26.5167;I3641
190.1003;+26.7334;I3642
190.1253; +1.1833; 4599
190.1253;+26.5334;I3645
190.1253;+26.5167;I3646
190.1503; -5.1333; 4602
190.1503;+26.5000;I3644
190.1753; -5.1500; 4604
190.1753;+12.4000;I3643
190.1753;+26.5000;I3650
190.2003;-40.9001; 4601
190.2003;+21.1000;I3649
190.2003;+26.7334;I3651
190.2253;-40.9834; 4603
190.2253;-36.7500;I3639
190.2253;+10.4667;I3647
190.2253;+12.9834;I3648
190.2503;+11.9167; 4606
190.2503;+11.1834;I3652
190.2753;+50.4334; 4617
190.3003;+11.8834; 4607
190.3003;+10.1500; 4608
190.3003;+11.4000;I3653
190.3003;+22.5834;I3654
190.3003;+20.6667;I3655
190.3003;+22.6000;I3656
190.3253; -5.0167;I 804
190.3253;+13.7334;I 805
190.3253;+21.6834;I3657
190.3253;+14.7000;I3658
190.3503; +7.7167; 4610
190.3503;+26.0834; 4613
190.3503;+26.0334; 4614
190.3753;+13.7334; 4611
190.3753; +7.3167; 4612
190.3753;+26.0667; 4615
190.3753;+41.1501; 4618
190.3753;+22.9334;I3659
190.3753;+41.1501;I3667
190.3753;+41.1334;I3668
190.4003;+21.1000;I3660
190.4003;+22.5000;I3661
190.4003;+23.4167;I3662
190.4003;+41.1334;I3669
190.4253;+35.0667; 4619
190.4253;+12.2334;I3663
190.4253;+19.9500;I3664
190.4503;+74.4168; 4648
190.4503;+11.5000;I3665
190.4503;+23.5167;I3671
190.4753;+41.2667; 4625
190.4753;+19.9500;I 808
190.4753; +7.8500;I3666
190.4753;+11.7500;I3670
190.4753;+41.2834;I3675
190.5003;+12.9500; 4620
190.5003;+11.6500; 4621
190.5003;+32.5667; 4627
190.5003;+39.1001;I3680
190.5003;+39.0834;I3681
190.5253;+32.5334; 4631
190.5253;+11.7500;I 809
190.5253;+12.6000;I 810
190.5253;+11.7500;I3672
190.5253;+21.1334;I3673
190.5253;+22.5167;I3674
190.5253;+38.5001;I3687
190.5503; +7.6834; 4623
190.5503;-17.3334;I 806
190.5503;+13.5500;I3676
190.5503;+20.8834;I3677
190.5503;+20.8834;I3678
190.5503;+22.8167;I3679
190.5753;-62.9667; 4609
190.5753;-40.6501; 4616
190.5753; +3.0667; 4624
190.5753;-17.3667;I 807
190.5753;+20.8667;I3682
190.5753;+20.8667;I3683
190.6003; -7.0333; 4626
190.6003; -6.9500; 4628
190.6003;+11.7167;I3684
190.6253; +3.9667; 4630
190.6253; -0.0833; 4632
190.6253; +6.8667;I3685
190.6503;-40.7501; 4622
190.6503; -1.3500; 4629
190.6503;+14.3500; 4633
190.6503;+19.9500; 4635
190.6503;+10.5667;I3686
190.6503;+14.3667;I3688
190.6503;+20.8500;I3689
190.6753;+14.3000; 4634
190.6753;+55.1501; 4644
190.7003; +2.6833; 4636
190.7003;+11.4334; 4638
190.7003;+10.3667;I3690
190.7003;+22.7834;I3691
190.7253;+11.4334; 4637
190.7253;+13.2500; 4639
190.7253;+54.8501; 4646
190.7253;+21.0000;I3692
190.7503;+10.6667;I3693
190.7503;+39.8334;I3697
190.7753;+12.3000; 4640
190.7753;+11.2167;I3694
190.7753;+22.7500;I3695
190.8003;+11.0500; 4641
190.8003;+19.9334;I3696
190.8253; -0.6500; 4642
190.8253; +1.9833; 4643
190.8253;+58.9668; 4652
190.8253;+11.2167;I3698
190.8253;+19.0000;I3699
190.8253;+19.2667;I3700
190.8503;+37.9834;I3703
190.8753;+11.5834; 4647
190.8753;+11.0334;I3701
190.8753;+10.8834;I3702
190.8753;+37.9834;I3707
190.9003;+41.0334; 4655
190.9253;+11.5500; 4649
190.9253;+16.4000; 4651
190.9253;+10.7834;I3704
190.9253;+19.3334;I3705
190.9503; +9.2334;I3706
190.9753; -0.5667; 4653
